"n","MAD"
630,0.00912697933338919
630,0.00894436315390165
630,0.00857065063019976
630,0.0113925201187359
630,0.0090557620807994
630,0.0124270182513389
630,0.0127116253290958
630,0.0131127425976739
630,0.00521998537577791
630,0.00628306159267638
630,0.0117337437661973
640,0.00427963218263178
640,0.0104098646968528
640,0.0102653553757128
640,0.0107777299778405
640,0.00901541270866469
640,0.00668254004887755
640,0.0117693899221756
640,0.0070622336515067
640,0.0126657777331089
640,0.00484843527039129
640,0.00872723123527639
640,0.0109717579014155
640,0.0117212649462276
640,0.00874796666509087
640,0.00775005789318381
640,0.00901627500270289
640,0.00897443229977824
640,0.0108175329967328
640,0.0067803996228113
640,0.0126503920262623
640,0.0114606097908942
640,0.0112167964759405
640,0.0106231861990033
640,0.0092761788386014
640,0.00527168370458198
640,0.0114544498546709
640,0.0103838765017306
640,0.0099452767289639
640,0.00541991954511361
640,0.00628404368756513
650,0.00769082441243036
650,0.00759264707722137
650,0.00970666176577268
650,0.0120185450379486
650,0.0114831227193071
650,0.00509777970489724
650,0.0073758774401638
650,0.00433203023902102
650,0.0178055426457566
650,0.00728449783615979
650,0.0103061854280088
650,0.0124166483615556
650,0.0110944067492359
650,0.00661112647887937
650,0.00727620495366487
650,0.00976040107985317
650,0.00995566633265548
650,0.0110503786356162
650,0.0070502201205625
650,0.00742228168239773
650,0.00835492426679713
650,0.00855664179043311
650,0.0134096367683693
650,0.0100600199957336
650,0.0111088751186628
650,0.0111471001819748
650,0.00801511503930784
650,0.00508416561785279
650,0.0114839744233854
650,0.0113263849493958
660,0.0114563066160926
660,0.00616935260330851
660,0.0110923761250256
660,0.00898434770054915
660,0.0098910590459848
660,0.00719693651311846
660,0.0107636863479084
660,0.0104601604780459
660,0.0109211448144821
660,0.00742064680023438
660,0.00788411585516438
660,0.0068402817009181
660,0.0103109401921236
660,0.0133918039343899
660,0.00646296307304865
660,0.0040627287109435
660,0.00804714751346034
660,0.00637218956522889
660,0.00772609022580075
660,0.00833148818316319
660,0.0123472903372369
660,0.0087878693215565
660,0.00678002505047444
660,0.011537289169444
660,0.0118308123099692
660,0.00833363499154721
660,0.00723007644985724
660,0.0135718223356379
660,0.00982111999605418
660,0.0155841256031069
670,0.0100428394981696
670,0.00974175475529397
670,0.00874225450541891
670,0.00816636541280443
670,0.010655675151802
670,0.0147323074809691
670,0.0121379373131963
670,0.00692116941326479
670,0.00617334099825536
670,0.00737727019530236
670,0.0121841329769394
670,0.0086047863024608
670,0.00930691856158963
670,0.0102412031668492
670,0.00941715920509823
670,0.0103091993746824
670,0.00848085348770534
670,0.00597470049304195
670,0.00608216960986876
670,0.0117409786475716
670,0.00569927651965965
670,0.00837949951147634
670,0.00817952048307925
670,0.00743699289128165
670,0.0065789339287646
670,0.014354954909582
670,0.00637835739034127
670,0.010928721701101
670,0.00836288635179659
670,0.0100690514408295
680,0.00831267126684445
680,0.00894373327637297
680,0.00835405136018719
680,0.00772395695885972
680,0.0129377505656876
680,0.00746153955545294
680,0.00970647555146454
680,0.009288069618273
680,0.0101278552176209
680,0.00959178404073211
680,0.00746153955545294
680,0.00742000634849846
680,0.0103294866932265
680,0.00832685431771031
680,0.0111026790175317
680,0.00855639048822489
680,0.0107116341093072
680,0.0060068518588037
680,0.0105528266536737
680,0.0137981931597428
680,0.0102887251912866
680,0.0107655693630446
680,0.0103129078431981
680,0.00865884322522824
680,0.0140246142191638
680,0.00891401970513224
680,0.0107605143726452
680,0.0110572934796867
680,0.00696141449157648
680,0.0088906556084176
690,0.00894424825405124
690,0.0108716584329428
690,0.0093689195492389
690,0.00798413387452241
690,0.0118942007695973
690,0.00907502578379618
690,0.0113956225342679
690,0.0101524475555118
690,0.0125456677777695
690,0.0130574272853668
690,0.00946169055347033
690,0.00966466759817625
690,0.0100438654560873
690,0.00865632041948778
690,0.0097744454173029
690,0.00990075907469847
690,0.00569927651965964
690,0.00795370486104451
690,0.0106269440888563
690,0.0104156391727684
690,0.00755730738050478
690,0.00541067101841388
690,0.0059580429036571
690,0.00908436864156375
690,0.00598186887764655
690,0.00614827282817251
690,0.00729644396723629
690,0.00761811375812942
690,0.00911577342304551
690,0.00446631312345305
700,0.0101766521083176
700,0.0111828263105523
700,0.00683723269463085
700,0.00922861671860085
700,0.0142449885422517
700,0.0056421963179412
700,0.00998886249217067
700,0.00916757918656049
700,0.00856472990477345
700,0.0101823601616147
700,0.00519860115334037
700,0.00836976882018833
700,0.00821488918717079
700,0.0105987323496226
700,0.00771744827873531
700,0.00794369741209
700,0.0070497725142804
700,0.00839951100109549
700,0.00967621557519909
700,0.0100486984664642
700,0.00728522627641832
700,0.00870324448529482
700,0.0089582591270692
700,0.00888772465634267
700,0.00686832641790691
700,0.00642362380078605
700,0.0074177477031412
700,0.00705793187595179
700,0.00980446159219384
700,0.00581499635065376
710,0.00893040724989914
710,0.0122649506260104
710,0.00528460550118331
710,0.00581661240971322
710,0.00868861633090717
710,0.00691114070020837
710,0.00608262170934588
710,0.00802366133765784
710,0.0111155485094868
710,0.0105582270745705
710,0.00868902312605161
710,0.00962150827680026
710,0.00994975482396301
710,0.00748429694588163
710,0.00738973425833729
710,0.00748906051529291
710,0.00962163214642634
710,0.0105716270992104
710,0.00910045664389347
710,0.0082357137459247
710,0.012310997579885
710,0.00822852719599452
710,0.0062754361141658
710,0.00624412570117066
710,0.00652914260562492
710,0.0158410273137644
710,0.00628306159267638
710,0.00704357031573307
710,0.00913399392373712
710,0.0069464595483657
720,0.00975411315642019
720,0.00929806074005053
720,0.0104284753721458
720,0.00916589112223531
720,0.00645580920857052
720,0.0118911430241225
720,0.00671600990221684
720,0.00757759771676627
720,0.00819781354502813
720,0.0103990195436623
720,0.00792822530939855
720,0.00472899052543006
720,0.00660403773569844
720,0.00634207127778491
720,0.00849725076931015
720,0.00693601746970464
720,0.00951898624697715
720,0.00885035578615053
720,0.0103310791980997
720,0.00594011142700343
720,0.0131257109253571
720,0.0068184742049363
720,0.00989943876763738
720,0.00780293371052205
720,0.00948666482419828
720,0.014836167069625
720,0.0117652845784251
720,0.01257841406484
720,0.00845432615252064
720,0.0070255116044762
730,0.00623524909498543
730,0.011770018233179
730,0.00752616805985523
730,0.0098944981502175
730,0.00421297131720348
730,0.0101710676870253
730,0.00650173189461435
730,0.00651534598165881
730,0.00994125502164045
730,0.00670553162901327
730,0.00701659117039011
730,0.00847413933551775
730,0.00816515332493935
730,0.00743125129300441
730,0.00683281386621845
730,0.00917956314885818
730,0.0083081993638528
730,0.00593041751443369
730,0.0105120846044963
730,0.014308261283224
730,0.0106429184226273
730,0.00828551944388571
730,0.00998620673359643
730,0.0111113536480089
730,0.00845346937582114
730,0.00680572571937007
730,0.00874716928085646
730,0.00800343861567018
730,0.008733555193812
730,0.0117552789752675
740,0.00743844787891146
740,0.0129229931567478
740,0.00992221920855413
740,0.0117768724759446
740,0.00787922018277896
740,0.0053183671727397
740,0.00936057125786098
740,0.00894845702694804
740,0.0101577241062799
740,0.0141421366323455
740,0.010489983760742
740,0.0105121042957499
740,0.00682598062065165
740,0.00777200673418468
740,0.00521987039955334
740,0.00733112310315166
740,0.00785029664745668
740,0.0139468320125197
740,0.00740656173206984
740,0.00807006443844945
740,0.00789742320983217
740,0.0121940250721923
740,0.00984376163396815
740,0.0131410756362345
740,0.00726151339449288
740,0.00957401932194158
740,0.00955284803505418
740,0.0109798572278301
740,0.0126187330878171
740,0.0105746252543117
750,0.00688933455537469
750,0.00554370041322713
750,0.00899826701724832
750,0.0102978031759798
750,0.00997958172822217
750,0.00939397929859959
750,0.0123227751564416
750,0.00886883356423048
750,0.00935321595949188
750,0.00679265537443848
750,0.00767554871117239
750,0.00946860141285473
750,0.00717851948207826
750,0.0032925925236912
750,0.00655175033145922
750,0.00894341025173861
750,0.0068033338572048
750,0.0109015953663455
750,0.00934666473954719
750,0.0071799906944985
750,0.00942680065178167
750,0.0100603736297652
750,0.0107897555846645
750,0.0063444313129418
750,0.00478707708547014
750,0.00855072082226526
750,0.00484023154308498
750,0.00591243183466542
750,0.00641799177182325
750,0.00953450906137685
760,0.00750408161316067
760,0.00662318121660304
760,0.00751391545071648
760,0.0128531172598992
760,0.00926877950354461
760,0.00348410995672503
760,0.00530770400261069
760,0.00853023930089995
760,0.011948473767889
760,0.00597113832456293
760,0.0139273815622569
760,0.0110193079795279
760,0.00986884579772669
760,0.00618907008647667
760,0.0101524378781571
760,0.00562558593388194
760,0.00946805337267367
760,0.0112407179485476
760,0.010167291341049
760,0.0099652954419782
760,0.00887432814951292
760,0.00483625627024982
760,0.0080240499553228
760,0.0113529927529085
760,0.00904717750688847
760,0.00976981827702204
760,0.0158108056871154
760,0.00300521441786028
760,0.0121223187775807
760,0.00860053945451562
770,0.0154003092451219
770,0.0064191193034579
770,0.0073028613573162
770,0.00640996418699551
770,0.0135578743098635
770,0.00737132475915049
770,0.00900708570043894
770,0.00956712796606645
770,0.00902746614202714
770,0.00821240548028794
770,0.00583050598041866
770,0.00581086371984227
770,0.00655883363396525
770,0.0120276165402579
770,0.00983688320150111
770,0.00928523761553497
770,0.00657316893239207
770,0.00474910324126086
770,0.00732376294203657
770,0.0106382783290858
770,0.00662704395246346
770,0.0111490652035143
770,0.0104732075253451
770,0.010486203874212
770,0.00757286940702736
770,0.00792661317226291
770,0.0096432342503518
770,0.00456073872836713
770,0.00714640313458157
770,0.00792831270387307
780,0.00754681761110397
780,0.0095167297687911
780,0.0110767771901603
780,0.00865878010616704
780,0.0085015703357283
780,0.00500192058256161
780,0.00399800018165096
780,0.00652876085426896
780,0.00669072901326909
780,0.00999552051465101
780,0.0119838729108445
780,0.00685604152071979
780,0.00622743640888583
780,0.00692380208358811
780,0.00505246283031377
780,0.0121310148090507
780,0.00910747404038837
780,0.00733471087445407
780,0.00869839159992391
780,0.014979742097533
780,0.00812940618392773
780,0.0105563740224576
780,0.0113579924994035
780,0.00653878417093904
780,0.00751943212654967
780,0.00912550924732076
780,0.00546193578027813
780,0.00870128843880797
780,0.00831747113573578
780,0.0111046897662564
790,0.0113225566749918
790,0.00614284306537767
790,0.00775984509961592
790,0.00613768802685197
790,0.00885415212099541
790,0.0065396481275434
790,0.0075568566149131
790,0.00860378858232258
790,0.0106769024525281
790,0.00683872672716625
790,0.0048745415104493
790,0.0103244890608548
790,0.0088126403959141
790,0.00833605683302604
790,0.00754414134269652
790,0.0097753415201798
790,0.00645263337968701
790,0.010793540468324
790,0.00828154839385853
790,0.0105954234286289
790,0.00985594539592729
790,0.00733004736171309
790,0.00792834910100112
790,0.00876782549305293
790,0.00534364414445231
790,0.013526357740533
790,0.00943172325619458
790,0.00963516742348589
790,0.00966257602917369
790,0.00749333657019683
800,0.00977902878586772
800,0.00698531028067346
800,0.00602168903196979
800,0.00714336450128132
800,0.00399986057744782
800,0.00488906636395927
800,0.011064168508532
800,0.00526124280531209
800,0.00974737815496649
800,0.00835516509071968
800,0.00886066810476781
800,0.00795390536878331
800,0.00887687345473497
800,0.00969706628947797
800,0.00668537572589583
800,0.00534553817855939
800,0.00655153481695471
800,0.00750035276855486
800,0.00696591101961952
800,0.00933979498576774
800,0.0047827997686635
800,0.0128221354302803
800,0.011200762055098
800,0.00678454511778018
800,0.00978303713981755
800,0.00639238314327343
800,0.00708712844422169
800,0.00812998380360072
800,0.00531317853465709
800,0.00871759096934921
810,0.0048272567986887
810,0.0122661389861944
810,0.00635286073734523
810,0.0130982398913309
810,0.0041577770300996
810,0.00520288301666975
810,0.00867647591053113
810,0.00651312434196211
810,0.00851775990435189
810,0.00725425228823259
810,0.00711870818626349
810,0.00319816639948896
810,0.00530212168925903
810,0.00813504736194947
810,0.00506030402464773
810,0.00704262371700295
810,0.00501072903778135
810,0.00778446710399944
810,0.00720730366756047
810,0.0052786804182112
810,0.00739828787685165
810,0.00756172325958021
810,0.00690574996763764
810,0.00602485016225201
810,0.00675563108745348
810,0.00849953138157264
810,0.00795860052317559
810,0.00961161792836338
810,0.0106462657889739
810,0.00879244744727183
820,0.011074503910888
820,0.0078912022736712
820,0.00979565317704469
820,0.00773690294199402
820,0.00664453812734779
820,0.00711916765285483
820,0.011585351360323
820,0.0105760949041059
820,0.0085870006364282
820,0.0106621969095666
820,0.010646504513525
820,0.00828206393793735
820,0.00700224657373956
820,0.00751444795094824
820,0.00747349516993639
820,0.00663171044251268
820,0.00438140443429551
820,0.0089147712697013
820,0.00780293371052204
820,0.0107839635208201
820,0.00807248400959417
820,0.0128222134557127
820,0.00664747125975452
820,0.0121876962072526
820,0.00765296175342092
820,0.0119097185909446
820,0.007641388134377
820,0.00877565998699689
820,0.010389846473099
820,0.00664453812734778
830,0.00644759549905342
830,0.0119702465211458
830,0.00922281193428919
830,0.00754974799725248
830,0.0145003614747266
830,0.00890883052356679
830,0.0103168716236576
830,0.00454784681964386
830,0.00550340118613871
830,0.00987114591311194
830,0.00664699018945896
830,0.00826522425649933
830,0.00793625254900385
830,0.0107875275867674
830,0.0148922009452572
830,0.00735787559363775
830,0.00745182866911571
830,0.00585401514748255
830,0.00883731168305092
830,0.00838552973054124
830,0.00624534849900726
830,0.00950494467714725
830,0.00883819047317799
830,0.0102840768323813
830,0.00566360516116366
830,0.00787375213577284
830,0.0108664360499271
830,0.00946301018448874
830,0.00743456055254547
830,0.009197576088916
840,0.00697745972187886
840,0.011516655461643
840,0.00947644046003187
840,0.00506459239572428
840,0.00852000800247196
840,0.00666951276489247
840,0.00687590417800978
840,0.00625169370926051
840,0.0102433525439635
840,0.00872951776439239
840,0.00776251374987033
840,0.00542925676668457
840,0.0142629880345724
840,0.0117050151329309
840,0.00450344807415245
840,0.00824469578931142
840,0.00814471119336842
840,0.0103522148914952
840,0.00641488806154401
840,0.00825443318643806
840,0.00789566567537457
840,0.0119998410231519
840,0.00763061946152536
840,0.00795656834218622
840,0.00819939381264046
840,0.00848629950362179
840,0.00927611535745841
840,0.00874151373099081
840,0.00394620571607732
840,0.00920854180816827
850,0.00983452376564683
850,0.00676003285024684
850,0.007358047251641
850,0.00512976800197139
850,0.00695642257977811
850,0.00809887414835561
850,0.0107888502551631
850,0.0065102294447324
850,0.00970812636952733
850,0.00851544058960967
850,0.00502761744027245
850,0.00776541362283012
850,0.00680461775250707
850,0.00738127863738534
850,0.00950461186788447
850,0.00887122246364189
850,0.0130527000179245
850,0.0105126693059928
850,0.0138131296003971
850,0.0065772108250798
850,0.00865749123334469
850,0.00673885387490237
850,0.011617352603454
850,0.00497767449229754
850,0.00997942773602179
850,0.00930979596819176
850,0.00772326678621074
850,0.0072775856674435
850,0.00727901310333376
850,0.0079338066329144
860,0.00484449384523016
860,0.00417895496471988
860,0.00896476198979932
860,0.00804686474218271
860,0.0127205187229851
860,0.00997808464117329
860,0.00672163355819464
860,0.0100177695673501
860,0.0109006284282596
860,0.0043189635055203
860,0.00826768137598637
860,0.00702872398155988
860,0.00622030739160576
860,0.0103040919542828
860,0.014805203924051
860,0.0125102289336905
860,0.00670235194203684
860,0.00666160807165368
860,0.00673014745710708
860,0.00821452051807929
860,0.0114570335948236
860,0.00666178138884092
860,0.0119373006355866
860,0.00947693047573393
860,0.00823396917340139
860,0.00739916094432015
860,0.00582703695869767
860,0.0094422006783851
860,0.011079708524072
860,0.00555719679338121
870,0.00629494942976737
870,0.00514908632780679
870,0.00735285192503161
870,0.00668288529871823
870,0.0100921672859573
870,0.00589571035994115
870,0.00615350450162761
870,0.00803856510404418
870,0.00613008009951129
870,0.00698319248652359
870,0.005996863105479
870,0.00647775579312759
870,0.00541061840254982
870,0.0113192398902244
870,0.00636405597594227
870,0.00834308051015652
870,0.00941242855910817
870,0.0075192861394034
870,0.00483373712924335
870,0.00757200530209909
870,0.00670588631320212
870,0.00477205125901022
870,0.00825590427366374
870,0.0111908693457645
870,0.00566852255419022
870,0.00724329559756861
870,0.00870957909232524
870,0.00871108653188668
870,0.0102317214929146
870,0.0059828894534285
880,0.0125421355331606
880,0.00854747741581671
880,0.00405301211004666
880,0.00953036942989649
880,0.0108166138416512
880,0.00608424338780216
880,0.00538833975472403
880,0.00702554468019958
880,0.00513903725461287
880,0.0089164407586297
880,0.00653552749287986
880,0.00541415530601089
880,0.00738524013892554
880,0.00960943036924649
880,0.00344535389861643
880,0.00752915647192124
880,0.00553535651334712
880,0.00793344162289202
880,0.0121937683585681
880,0.0093745581661443
880,0.0102337625091567
880,0.00788745977915479
880,0.0069404200371151
880,0.00768286762699615
880,0.00971598194415684
880,0.0100785764325948
880,0.00959182814943124
880,0.00706082602155183
880,0.00463343989968855
880,0.00575524826837999
890,0.00634191948705934
890,0.00728328433397204
890,0.00816748096737321
890,0.00774410154825082
890,0.00712743271865695
890,0.00665801472353502
890,0.00932728334206776
890,0.0137365355896749
890,0.00860170604606954
890,0.00636614054250798
890,0.00752898185723952
890,0.00630704469205313
890,0.00519345294272155
890,0.0085552615802989
890,0.00835103295815049
890,0.00869363507062422
890,0.00971901467209305
890,0.0083190482547619
890,0.00517546471464157
890,0.00671344420362506
890,0.00963626886948526
890,0.00641373180661427
890,0.00779463439146297
890,0.00470836704588737
890,0.00600845565730017
890,0.0075866681203553
890,0.00596125289091051
890,0.00856632498024184
890,0.0131981395751287
890,0.0102200794347136
900,0.00804984729076895
900,0.00765737587080926
900,0.00657227701045947
900,0.00807272498087251
900,0.00484653238561213
900,0.00917835970601954
900,0.00769854488028024
900,0.00891528076280235
900,0.00729191296262508
900,0.00681230942429915
900,0.00759788529041062
900,0.00755058271036873
900,0.0116346538146146
900,0.00880888145668674
900,0.0114141929706185
900,0.0142867995699014
900,0.00498398586865535
900,0.0109385569654772
900,0.00661523918328168
900,0.00496621841373812
900,0.00817457124036748
900,0.00743558290587595
900,0.00779350075649966
900,0.00981652953951099
900,0.0132924788554224
900,0.00882204212138338
900,0.00782030881248359
900,0.00817994974472618
900,0.00780626410832544
900,0.00912404289567306
910,0.00874584750334879
910,0.00869789533861977
910,0.00906599602797702
910,0.00740069236453191
910,0.00566572755818684
910,0.00739025179763173
910,0.00491692077286828
910,0.00645685168956486
910,0.00852211957051261
910,0.00730359212726168
910,0.00534965353948035
910,0.00878676362393146
910,0.0102083820906057
910,0.0062840016312456
910,0.0110297158111507
910,0.010684077873163
910,0.00762764049501106
910,0.00706841060346148
910,0.00499229170462625
910,0.00891496161595827
910,0.00649650907548219
910,0.00922770509206169
910,0.0058675987881124
910,0.00712199243769739
910,0.00798899234750376
910,0.00851682864272865
910,0.00474644136429864
910,0.0108116638033374
910,0.00639008022341751
910,0.00800084778948349
920,0.00396015393175614
920,0.00802598080519447
920,0.00739416350471482
920,0.00780926459047665
920,0.00562428447304927
920,0.00490682114430602
920,0.00899426935518237
920,0.00867118373526259
920,0.00498237222079112
920,0.00623931134025986
920,0.00881310108258201
920,0.00665216320392166
920,0.00561998548585699
920,0.00906798379284746
920,0.00721501362645842
920,0.00527851845551948
920,0.00624283199152
920,0.0104029558729576
920,0.00511066618341631
920,0.00577082939384026
920,0.00707097042803458
920,0.0101676805052892
920,0.00743951103268542
920,0.0106106802416946
920,0.0136969603836967
920,0.00763259978807189
920,0.00844907877830802
920,0.0107498722836617
920,0.00766425111535086
920,0.0101787798827727
930,0.00934802368640339
930,0.0048863123020347
930,0.0090320831244948
930,0.00728123745997036
930,0.00983757227806216
930,0.00570585182675579
930,0.0081443746869761
930,0.00770209954301476
930,0.00635518633017768
930,0.00798962787074369
930,0.00954188835778707
930,0.00604443387629735
930,0.00802793608386411
930,0.00543594122256888
930,0.00615445796248159
930,0.0102846661099098
930,0.00870372331025404
930,0.00823806080646001
930,0.00407192345012374
930,0.0129728503813831
930,0.00960824854539724
930,0.00950694838393752
930,0.00911060002566652
930,0.00415240814963411
930,0.00903809507234015
930,0.00804166529056627
930,0.0143782274259269
930,0.00688596741965459
930,0.00865941266054642
930,0.00703508085643348
940,0.0107995384131942
940,0.00406266141925785
940,0.00949424145837146
940,0.00616187567240519
940,0.0112300235711821
940,0.00825176016680213
940,0.00502451394713727
940,0.0052047152314018
940,0.00555503352958132
940,0.00585485380745614
940,0.00770119109000966
940,0.00685183316189349
940,0.0130278255259387
940,0.00602564164866184
940,0.00936917661300646
940,0.0101326126773939
940,0.00694548487472216
940,0.012317850375069
940,0.00762129548297264
940,0.00624066332014971
940,0.00733277472575363
940,0.00885242258902614
940,0.00458054762420343
940,0.00756954557117412
940,0.00715408493626637
940,0.00804811907099481
940,0.00532362732047404
940,0.00780611849544148
940,0.00327831684285014
940,0.00820427545343234
950,0.00836553106139637
950,0.0103511503846049
950,0.00745511972675984
950,0.00486471443481208
950,0.00732777320646762
950,0.00381123491341008
950,0.00789402209284125
950,0.00775354137999992
950,0.00709027853283911
950,0.00931249542757796
950,0.00645277844454746
950,0.00864007153823673
950,0.00535816689417349
950,0.00626569092613874
950,0.00788848194629813
950,0.00895810030898202
950,0.0040069003622645
950,0.00756464193301562
950,0.00486471443481208
950,0.00641735487328977
950,0.00746690905741441
950,0.00717851948207825
950,0.00794282467744824
950,0.00641232505986598
950,0.00666828326394658
950,0.00666253419262002
950,0.00733139277742785
950,0.0129931007856799
950,0.00951763686448043
950,0.00741092917029653
960,0.00742944846919166
960,0.00515148675254827
960,0.0075970604844682
960,0.00876754850782789
960,0.00455542733149165
960,0.00584088785020942
960,0.0051604003860612
960,0.0085631505107687
960,0.00555822047417412
960,0.00702403757577153
960,0.00788981787600229
960,0.00628794829357251
960,0.00801756124252392
960,0.00929549421035174
960,0.00634012402791541
960,0.0112304771468009
960,0.00919657280081666
960,0.0109522193621617
960,0.00715861797263206
960,0.00677994037747365
960,0.00612358769466405
960,0.0117420992685672
960,0.00752962535878311
960,0.00550646322487969
960,0.00593422790919059
960,0.00754439267905816
960,0.00709831351322272
960,0.00630530210772712
960,0.0084779856011378
960,0.00887016804421372
970,0.0133159871864798
970,0.0080260697286498
970,0.00613464699245236
970,0.00539643264827409
970,0.00894861623192828
970,0.00756989164773335
970,0.00667516274981905
970,0.0161905561262698
970,0.0138394007620688
970,0.00912280031365758
970,0.00950282841990161
970,0.00696627169127511
970,0.00963948100161478
970,0.0107760767982066
970,0.00830594275740022
970,0.00967553384558466
970,0.00722676660937106
970,0.0057189937063733
970,0.00887462509895933
970,0.00904631796342213
970,0.0082017432798625
970,0.00809300403512612
970,0.0102169928769741
970,0.00759264707722137
970,0.00564921519453636
970,0.0054381870010624
970,0.00693432699599
970,0.00789986287806816
970,0.00488935693028758
970,0.0112162626542268
980,0.00944443830099649
980,0.00510612892658301
980,0.00780182138187183
980,0.00624616245044133
980,0.00641705155118004
980,0.00695553635658152
980,0.0085473592401064
980,0.00889853478930461
980,0.00773385112403273
980,0.0104922680030435
980,0.00473741721038625
980,0.00936087656802007
980,0.00625679172464728
980,0.0058869490960355
980,0.00934977954366192
980,0.0101080170829798
980,0.00486136227671664
980,0.00412077413975544
980,0.0049339075758397
980,0.00470447201522363
980,0.00501684448315731
980,0.00586176233252364
980,0.00518397444188758
980,0.00622107590321607
980,0.00995438143089038
980,0.0076158057834484
980,0.00888242150155596
980,0.00644749213455354
980,0.00488463642232719
980,0.00842413531386771
990,0.00502518817036362
990,0.0062274400381724
990,0.00737741496325591
990,0.00941811680626203
990,0.00946352489498796
990,0.00514104981669226
990,0.0076597502417856
990,0.0093254098474871
990,0.00817848667856844
990,0.00626882358790436
990,0.00575892945051137
990,0.00735083195581774
990,0.00372002425057857
990,0.00769963465316731
990,0.00791482025597882
990,0.00955333530400574
990,0.00968032416384602
990,0.00815938095902712
990,0.0105455228490816
990,0.0102252826248419
990,0.00641822520237125
990,0.00621333078284853
990,0.00594030590346136
990,0.00914275906681663
990,0.00579342664204545
990,0.00675675976713765
990,0.00551476471038131
990,0.00747850268897563
990,0.0109371644958576
990,0.00920486193395262
1000,0.00627296705679483
1000,0.00991182435433768
1000,0.00472133472585456
1000,0.00894389049437166
1000,0.00954860717161803
1000,0.00517933001935332
1000,0.00959680336703844
1000,0.0069610279876137
1000,0.00665817894098958
1000,0.00827588782236097
1000,0.00926979238933338
1000,0.00849489713512449
1000,0.0103327396039541
1000,0.0122034493117543
1000,0.00728633240606343
1000,0.00798116101531303
1000,0.00527233395429489
1000,0.00952773624117274
1000,0.0102438762823203
1000,0.00761298057576323
1000,0.00812412542081375
1000,0.00773365273414336
1000,0.0094670895921629
1000,0.0108735221086121
1000,0.00809502646884667
1000,0.00621260558090062
1000,0.00686640248122399
1000,0.00521108715629261
1000,0.0108272499690785
1000,0.00613076540928685
1010,0.00390860740172676
1010,0.00483061876342043
1010,0.00996901137581449
1010,0.00628072459510097
1010,0.00660940381732033
1010,0.00653753433251456
1010,0.0077235397933439
1010,0.0101929640037662
1010,0.005731927192184
1010,0.00615922062553345
1010,0.00648000178420089
1010,0.00701771708200344
1010,0.00789694391962287
1010,0.0107655124964655
1010,0.00591793181544707
1010,0.0093988333159952
1010,0.009220578190695
1010,0.0070648346165399
1010,0.0100818015842481
1010,0.0106539140515058
1010,0.00750920970956355
1010,0.00654491447593498
1010,0.0059063484728982
1010,0.00798124061303265
1010,0.00835019207640787
1010,0.0089074179163979
1010,0.0090491488198411
1010,0.00706599294555268
1010,0.00750899480443955
1010,0.00457515890066701
1020,0.00956760403050173
1020,0.0097728582358879
1020,0.00676060664119185
1020,0.00452470226885737
1020,0.00462570661521901
1020,0.00593657252099941
1020,0.00891558324237387
1020,0.00665907809894613
1020,0.00783187713004494
1020,0.00489786037944814
1020,0.00523371210748653
1020,0.00619259839100935
1020,0.00559087635184005
1020,0.00890804849778287
1020,0.00718304695552187
1020,0.00956840364450783
1020,0.0064444015362076
1020,0.00715623338922735
1020,0.00539045028825396
1020,0.00815475123583423
1020,0.00893313983042159
1020,0.00996986934653292
1020,0.00459880524008932
1020,0.00553406356186344
1020,0.0054936895629864
1020,0.00585361811824654
1020,0.00628989863061173
1020,0.00973809485066435
1020,0.0056917161915181
1020,0.00407567791228491
1030,0.00442927362190473
1030,0.00720883070297898
1030,0.00907941451106087
1030,0.00620147766623626
1030,0.0068240115007149
1030,0.00503304009594133
1030,0.00935825503547625
1030,0.00548453040801205
1030,0.00794016406100209
1030,0.00542001964785356
1030,0.00408470747425529
1030,0.00827595842958154
1030,0.00876837709881653
1030,0.00724166292098117
1030,0.00580934624502298
1030,0.00823394296117852
1030,0.00953905839221072
1030,0.0076155509678656
1030,0.00740253851868797
1030,0.00782382463418991
1030,0.00756769871363079
1030,0.0110982814285468
1030,0.00844751420405617
1030,0.00755968693059169
1030,0.00496057392858545
1030,0.00679507791761743
1030,0.00899711409752887
1030,0.00754093703781148
1030,0.0075498147350552
1030,0.00552094303216962
1040,0.00621589521280722
1040,0.00937071318151542
1040,0.00506703526828304
1040,0.00844124141190355
1040,0.00778584725216007
1040,0.0092580631134599
1040,0.0056190012488986
1040,0.00911963080632171
1040,0.00459316666536472
1040,0.0049125421052991
1040,0.0106663969022372
1040,0.0115480460525595
1040,0.0102321707658579
1040,0.00955133520946668
1040,0.00474536433775805
1040,0.00842696708214879
1040,0.0060920955550781
1040,0.00492843194181066
1040,0.00485208044330467
1040,0.00809744534844468
1040,0.00949793679701766
1040,0.00650050847977152
1040,0.00641133602722855
1040,0.00821697939666343
1040,0.003610808828674
1040,0.00858165875808825
1040,0.0078614853132567
1040,0.00898807385574594
1040,0.00478733509694988
1040,0.00939788638336859
1050,0.00950311482631703
1050,0.00921516707995464
1050,0.00931501541039511
1050,0.00729555697386202
1050,0.00451678239628508
1050,0.00864701782187418
1050,0.0102944572295316
1050,0.00541637817861618
1050,0.0102505231461839
1050,0.00590707024636094
1050,0.0082746130081014
1050,0.0092894843397018
1050,0.00528480310812898
1050,0.00526736832158472
1050,0.00599130531986174
1050,0.007520279218726
1050,0.00794865746866787
1050,0.00542774401125711
1050,0.00674654145905664
